timestamp,x,y,z
2101702500000,-1.0899128017350512,-8.382855425023129,-0.04559963239931125
2101702500016,-0.7410051735862235,-8.422023689127705,0.12578838356951316
2101702500033,-0.5965513613002797,-8.439087208803608,-0.040493438867353404
2101702500050,-1.0431327810799171,-8.135352080258516,0.11564275262250834
2101702500066,-1.1333042861309925,-7.909573788471148,0.37189306569387803
2101702500083,-1.205251232502075,-8.239140455035686,0.4751490361113653
2101702500100,-0.5910192322866679,-8.516210930178064,0.40914926251497796
2101702500116,-1.2388091029186672,-8.922407610473202,0.8194608623013284
2101702500133,-1.4192319011768042,-8.843383394507303,0.8237772254792468
2101702500150,-1.246937351054492,-8.51722029549333,0.9208909506100273
2101702500166,-1.0272690251525827,-9.223350274215205,0.7164616942138531
2101702500183,-0.8509975850951927,-9.18612564611682,0.4705121557340388
2101702500200,-0.6826972248399663,-9.090040149392513,0.2172242828422084
2101702500216,-0.6228335533527187,-8.848464782832412,0.1785241273020508
2101702500233,-1.1215549041280668,-9.0071720182217,0.1367227658749811
2101702500250,-1.0557048430795501,-8.926571204980569,0.02470540768319024
2101702500266,-1.2916102242735832,-8.56593873586563,0.12499630626137637
2101702500283,-1.0803661224578955,-8.459363949090825,-0.0029414186344535187
2101702500300,-0.7868658993683115,-8.894078972671943,-0.03611654285331484
2101702500316,-0.2989667165623451,-8.889497757135654,0.01871397415639431
2101702500333,-0.1972103456910026,-9.125050483235825,-0.08717870035626746
2101702500350,0.1273649154632146,-9.764405560808726,-0.1927847936155773
2101702500366,0.27825168506888964,-9.63152041296821,-0.17615014064872986
2101702500383,0.03047604081177946,-9.01160285657868,-0.20366240757269924
2101702500400,0.150348561994472,-8.562012520025213,-0.11823868777016083
2101702500416,0.29423462820821866,-8.546303088927031,-0.008297221434234003
2101702500433,0.2299653231474772,-8.741101206938042,0.005234605993918229
2101702500450,-0.11516465830491773,-8.437183646029812,-0.142399053376418
2101702500466,0.23529959087565588,-8.420910657983123,-0.33077781576598536
2101702500483,0.4011069130050591,-8.008991506338544,-0.43483540878079696
2101702500500,0.4473467189074025,-7.706467850343397,-0.5155130986514556
2101702500516,0.5330767733945709,-7.317324893219267,-0.5692905761882981
2101702500533,0.010975605147500733,-6.623041340630224,-0.4028202287186476
2101702500550,0.12735565923833736,-6.930507049251869,-0.40589198943436355
2101702500566,0.3244949082178308,-7.587231008615989,-0.33871021334564766
2101702500583,0.23283884815224987,-7.95004941829429,-0.33765284726236267
2101702500600,-0.044641294408292786,-8.159358547988285,-0.2394307625472068
2101702500616,-0.35171125851459006,-8.15493597594018,-0.43556500492181593
2101702500633,-0.432472169328022,-8.616249497189628,-0.5003748055845986
2101702500650,-0.5852990336767241,-8.469818467695172,-0.7932897065093019
2101702500666,-0.20569730417907728,-8.454841826470892,-0.7963355881042804
2101702500683,-0.3030094112834485,-8.204527354031384,-0.7397264567161086
2101702500700,-0.01459950471924909,-7.65419630864173,-0.7478405445606465
2101702500716,0.03218777241651072,-8.233465736598585,-0.7199086884485406
2101702500733,0.1036716883792641,-8.563680193604332,-0.7553789522098979
2101702500750,-0.16287363775986208,-7.700888656619372,-0.8182325326880046
2101702500766,-0.4974755639293047,-7.158875609459356,-0.5605030216070935
2101702500783,-0.9656395826459954,-7.0306226348391885,-0.4304253924670197
2101702500800,-0.8946581455488354,-7.578120984363507,-0.43867035490100553
2101702500816,-0.9780693711318498,-7.640883063310515,-0.7254125801703116
2101702500833,-1.3378096709471068,-7.039819550795713,-0.7341428671274697
2101702500850,-1.4892710938243607,-6.703015789535985,-0.5257120791878802
2101702500866,-1.5702477145750724,-6.800178337343835,-0.6710533787784753
2101702500883,-1.160593684270792,-7.031548031205556,-0.9831694733903372
2101702500900,-1.2203753671050648,-7.161260443730387,-0.9636800394696118
2101702500916,-1.3741163006693915,-7.125711669966283,-0.9848595545851496
2101702500933,-1.474530190365083,-7.27721282426131,-0.835052111955384
2101702500950,-1.8542101348331979,-7.319780819948729,-0.7670568693902162
2101702500966,-1.9773171877697366,-6.855715977896036,-0.7760044414885878
2101702500983,-2.1679089856116436,-6.605083926005621,-0.6464614545291544
2101702501000,-2.4123869932935937,-6.529058110103122,-0.7919352120448007
2101702501016,-2.4596158657703278,-6.3094219768596425,-0.818029919889473
2101702501033,-2.252926813199937,-6.086891945824508,-0.9091714549050844
2101702501050,-2.5067251637060437,-5.942355586598477,-0.9228805227425406
2101702501066,-2.253115115009882,-6.216792397085505,-0.8952193418422201
2101702501083,-2.406899127167726,-6.339802954879321,-0.7535640701989601
2101702501100,-2.260907113919428,-6.239092603550965,-0.8659023382493087
2101702501116,-2.328713853570127,-6.014789753388591,-1.0456778112164575
2101702501133,-2.09414366536243,-6.542813672965342,-1.0244261443072666
