timestamp,x,y,z
2130031000000,-6.281523719261444,-4.36559996981101,-2.451490463381175
2130031000016,-6.191940583825148,-4.026550896039025,-2.541173567159778
2130031000033,-6.410301469898608,-3.392469248729972,-2.3873989844495176
2130031000050,-6.052838043733036,-3.658688733604856,-2.0158425046654314
2130031000066,-5.965741890338068,-3.9301651978324976,-2.0856818661362992
2130031000083,-6.097341306255064,-3.797378773126572,-2.5120511996571753
2130031000100,-6.386285355780017,-3.5357487538001364,-3.088210889919466
2130031000116,-6.476816897984031,-4.541991418624225,-3.164203451302828
2130031000133,-6.852615233627203,-3.9376999272257516,-3.4140814169730236
2130031000150,-7.164327039818509,-4.921963101408426,-3.64254528736307
2130031000166,-7.7564167580917225,-4.893940948448512,-3.2998816485427964
2130031000183,-7.450137363261099,-4.504366232288806,-3.2154054513522947
2130031000200,-6.939609491417755,-5.2586303345135965,-3.55008075292704
2130031000216,-6.871992918940109,-4.589686869587101,-3.875657456964816
2130031000233,-6.8649925337891675,-4.479517531325239,-3.6128488244556625
2130031000250,-6.78788216819981,-4.116683485005108,-3.0430130198907226
2130031000266,-6.620434729386583,-3.509883047856571,-3.07943402941688
2130031000283,-6.184876173508271,-3.1569463701729887,-3.43752832359869
2130031000300,-5.669738497523574,-2.658492231520033,-3.720045793699869
2130031000316,-6.257241983040295,-2.0725637989648087,-3.898291459664324
2130031000333,-6.830341891783828,-2.100857158786847,-3.9385294817125853
2130031000350,-6.782739494564339,-2.026935677103239,-4.293630152891188
2130031000366,-7.183449607106923,-1.7228593401672514,-4.4506616478357754
2130031000383,-6.891520675590969,-2.5764689583721734,-3.90027633309045
2130031000400,-6.850544657630736,-2.666943174117157,-3.8009671531251934
2130031000416,-6.50170959725726,-3.176782145006132,-4.031077185187706
2130031000433,-6.734625133128759,-2.420926634790587,-4.212719415523556
2130031000450,-6.205764272204911,-2.994734290694055,-3.9757485387291647
2130031000466,-6.503156924756901,-2.2827080946561606,-3.608555661222996
2130031000483,-6.637756419155812,-2.961042351521875,-4.065533013414912
2130031000500,-6.289714366403186,-2.9779043968441155,-3.7981303948057734
2130031000516,-6.9519916459301045,-2.8819560673274767,-2.6491736668918313
2130031000533,-6.956102586264301,-2.54414802974216,-2.1296236918025153
2130031000550,-6.90634641381479,-2.667938279571896,-2.2757512413839587
2130031000566,-6.970198788244449,-2.1146797253692418,-2.746231724051834
2130031000583,-7.581218124765779,-2.590731468395172,-2.647818222323892
2130031000600,-8.608505650213989,-1.9486885796678566,-3.1873159236827853
2130031000616,-8.50115151346959,-1.816674761441802,-3.464378120015426
2130031000633,-8.235753336040531,-1.8256802515955446,-2.884319636059655
2130031000650,-8.418846468222243,-2.33973645862807,-2.4306839305049213
2130031000666,-8.149780975689442,-2.6303074338490133,-2.5273708395469807
2130031000683,-8.455028150141448,-2.7650933195460348,-2.0690402935303402
2130031000700,-8.573711140427168,-2.9243843537795566,-2.098494490614909
2130031000716,-8.439644809604626,-2.8900228966321926,-2.174490687409746
